Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1520416800.0 25211.17 0 NA NA NA 0 NA NA NA 1175 NA NA NA 1455 NA NA NA
1520416800.0 25212.0 0 NA NA NA 0 NA NA NA 1154 NA NA NA 1347 NA NA NA
1520416800.0 25212.17 0 NA NA NA 0 NA NA NA 1159 NA NA NA 1375 NA NA NA
1520416800.0 25213.0 0 NA NA NA 0 NA NA NA 1155 NA NA NA 1377 NA NA NA
1520416800.0 25213.17 0 NA NA NA 0 NA NA NA 1187 NA NA NA 1645 NA NA NA
1520416800.0 25214.0 NA 162 NA NA NA 234 NA NA NA 6564 NA NA NA 7460 NA NA
1520416800.0 26.0 NA 107 NA NA NA 174 NA NA NA 5493 NA NA NA 5985 NA NA
1520416800.0 27.0 NA 110 NA NA NA 181 NA NA NA 5460 NA NA NA 5908 NA NA
1520416800.0 28.0 NA 119 NA NA NA 177 NA NA NA 6282 NA NA NA 6869 NA NA
1520416800.0 280.0 83 79 NA NA 184 112 NA NA 6671 849 NA NA 7292 1015 NA NA
1520416800.0 281.0 92 88 NA NA 216 126 NA NA 4042 984 NA NA 4808 1565 NA NA
1520416800.0 29.0 NA 112 NA NA NA 178 NA NA NA 5464 NA NA NA 6025 NA NA
1520416800.0 30.0 NA 108 NA NA NA 179 NA NA NA 5571 NA NA NA 6205 NA NA
1520416800.0 300.0 60 102 214 0 136 184 305 0 1659 863 2057 948 2292 2609 2329 1072
1520416800.0 301.0 60 104 219 0 137 184 305 0 2118 902 2131 966 2722 2311 2480 1012
1520416800.0 302.0 60 101 216 0 136 183 304 0 1797 857 2044 962 2432 2603 2329 1085
1520416800.0 31.0 NA 112 NA NA NA 176 NA NA NA 5586 NA NA NA 6116 NA NA
1520416800.0 32.0 NA 90 NA NA NA 160 NA NA NA 5433 NA NA NA 5974 NA NA
1520416800.0 33.0 NA 107 NA NA NA 177 NA NA NA 5372 NA NA NA 5849 NA NA
1520416800.0 34.0 72 82 NA NA 117 115 NA NA 8848 975 NA NA 9826 1158 NA NA
1520416800.0 35.0 NA 110 NA NA NA 181 NA NA NA 5860 NA NA NA 6379 NA NA
1520416800.0 36.0 NA 102 NA NA NA 171 NA NA NA 6328 NA NA NA 6996 NA NA
1520416800.0 37.0 NA 103 NA NA NA 174 NA NA NA 6392 NA NA NA 7109 NA NA
1520416800.0 38.0 NA 106 NA NA NA 177 NA NA NA 6351 NA NA NA 7191 NA NA
1520416800.0 39.0 NA 106 NA NA NA 175 NA NA NA 7428 NA NA NA 8227 NA NA
1520416800.0 4000.0 NA 115 NA NA NA 176 NA NA NA 6876 NA NA NA 7367 NA NA
1520416800.0 4001.0 NA 105 NA NA NA 181 NA NA NA 1976 NA NA NA 2361 NA NA
1520416800.0 4002.0 NA 108 NA NA NA 178 NA NA NA 5588 NA NA NA 6170 NA NA
1520416800.0 4003.0 NA 108 NA NA NA 179 NA NA NA 5670 NA NA NA 6124 NA NA
1520416800.0 4006.0 68 107 NA NA 104 180 NA NA 2553 2121 NA NA 3118 2359 NA NA
1520416800.0 4007.0 63 95 NA NA 113 163 NA NA 1407 629 NA NA 1578 797 NA NA
1520416800.0 4008.0 64 92 NA NA 111 162 NA NA 1660 702 NA NA 1955 894 NA NA
1520416800.0 43.0 NA 110 NA NA NA 177 NA NA NA 5666 NA NA NA 6224 NA NA
1520416800.0 44.0 NA 105 NA NA NA 174 NA NA NA 5622 NA NA NA 6180 NA NA
1520416800.0 45.0 NA 108 NA NA NA 178 NA NA NA 5657 NA NA NA 6216 NA NA
1520416800.0 503.0 45 0 NA NA 68 0 NA NA 410 259 NA NA 479 302 NA NA
1520416800.0 504.0 45 0 NA NA 68 0 NA NA 375 261 NA NA 437 307 NA NA
1520416800.0 505.0 45 0 NA NA 68 0 NA NA 378 258 NA NA 447 303 NA NA
1520416800.0 506.0 46 0 NA NA 68 0 NA NA 366 264 NA NA 426 310 NA NA
1520416800.0 507.0 44 0 NA NA 68 0 NA NA 414 257 NA NA 480 301 NA NA
1520416800.0 508.0 47 0 NA NA 68 0 NA NA 349 261 NA NA 403 306 NA NA
1520416800.0 509.0 46 0 NA NA 67 0 NA NA 329 258 NA NA 385 307 NA NA
1520416800.0 510.0 37 0 NA NA 68 0 NA NA 541 254 NA NA 648 301 NA NA
1520416800.0 511.0 53 0 NA NA 74 0 NA NA 25532 194 NA NA 26084 222 NA NA
1520416800.0 512.0 0 NA NA NA 0 NA NA NA 137 NA NA NA 201 NA NA NA
1520416800.0 513.0 0 NA NA NA 0 NA NA NA 148 NA NA NA 217 NA NA NA
1520416800.0 514.0 0 NA NA NA 0 NA NA NA 193 NA NA NA 289 NA NA NA
1520416800.0 515.0 0 NA NA NA 0 NA NA NA 141 NA NA NA 214 NA NA NA
1520416800.0 516.0 0 NA NA NA 0 NA NA NA 140 NA NA NA 202 NA NA NA
1520416800.0 517.0 0 NA NA NA 0 NA NA NA 207 NA NA NA 290 NA NA NA
1520416800.0 518.0 0 NA NA NA 0 NA NA NA 140 NA NA NA 189 NA NA NA
1520416800.0 519.0 0 NA NA NA 0 NA NA NA 135 NA NA NA 192 NA NA NA
1520416800.0 520.0 0 NA NA NA 0 NA NA NA 208 NA NA NA 288 NA NA NA
1520416800.0 521.0 0 NA NA NA 0 NA NA NA 142 NA NA NA 195 NA NA NA
1520416800.0 522.0 0 NA NA NA 0 NA NA NA 137 NA NA NA 204 NA NA NA
1520416800.0 524.0 0 NA NA NA 0 NA NA NA 203 NA NA NA 285 NA NA NA
1520416800.0 525.0 0 NA NA NA 0 NA NA NA 138 NA NA NA 196 NA NA NA
1520416800.0 526.0 0 NA NA NA 0 NA NA NA 138 NA NA NA 203 NA NA NA
1520416800.0 527.0 0 NA NA NA 0 NA NA NA 203 NA NA NA 289 NA NA NA
1520416800.0 528.0 0 NA NA NA 0 NA NA NA 142 NA NA NA 208 NA NA NA
1520416800.0 529.0 0 NA NA NA 0 NA NA NA 142 NA NA NA 193 NA NA NA
1520416800.0 530.0 0 NA NA NA 0 NA NA NA 198 NA NA NA 265 NA NA NA
1520416800.0 531.0 56 0 NA NA 177 0 NA NA 384 258 NA NA 446 302 NA NA
